Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,RainToday,RainTomorrow,RainfallTomorrow,WindDir,WindSpeed,Humidity,Pressure,Cloud,Año,Mes,Dia
2013-07-30,MelbourneAirport,9.2,13.7,0.0,2.2,7.6,No,No,0.0,W,21.666666666666668,65.0,1022.25,3.5,2013,7,30
2013-07-31,MelbourneAirport,4.65,13.9,0.0,2.4,8.8,No,No,0.0,N,11.666666666666666,62.5,1024.5500000000002,4.5,2013,7,31
2013-08-01,MelbourneAirport,6.050000000000001,13.350000000000001,0.0,2.0,8.2,No,No,0.0,N,28.333333333333332,62.0,1021.1500000000001,4.0,2013,8,1
2013-08-02,MelbourneAirport,7.45,12.7,0.0,3.8,5.0,No,Yes,2.4,N,49.0,58.5,1010.35,5.0,2013,8,2
2013-08-03,MelbourneAirport,6.4,12.0,2.4,2.2,2.3,Yes,Yes,2.2,N,48.0,71.5,1010.0999999999999,7.0,2013,8,3
2013-08-04,MelbourneAirport,7.85,13.0,2.2,1.2,5.7,Yes,No,0.2,WNW,26.0,64.5,1013.25,7.0,2013,8,4
2013-08-05,MelbourneAirport,10.6,14.5,0.2,2.2,2.7,No,Yes,5.6,N,44.0,64.0,1010.55,6.5,2013,8,5
2013-08-06,MelbourneAirport,10.5,14.600000000000001,5.6,3.6,6.1,Yes,No,0.0,SW,40.333333333333336,52.5,1008.15,3.0,2013,8,6
2013-08-07,MelbourneAirport,7.25,12.600000000000001,0.0,2.2,2.5,No,Yes,12.0,N,29.666666666666668,66.0,1009.7,7.0,2013,8,7
2013-08-08,MelbourneAirport,6.4,12.25,12.0,2.2,7.1,Yes,Yes,5.6,N,25.0,72.5,1017.3499999999999,3.0,2013,8,8
2013-08-09,MelbourneAirport,7.0,10.7,5.6,4.4,0.4,Yes,No,0.2,N,66.66666666666667,79.5,1010.2,7.5,2013,8,9
2013-08-10,MelbourneAirport,9.0,15.95,0.2,2.0,9.5,No,No,0.0,N,27.0,56.5,1016.4,2.0,2013,8,10
2013-08-11,MelbourneAirport,7.7,15.1,0.0,2.6,8.1,No,No,0.0,N,40.333333333333336,69.5,1013.3,5.0,2013,8,11
2013-08-12,MelbourneAirport,11.55,13.75,0.0,2.6,9.2,No,No,0.4,WSW,55.0,48.5,1002.7,3.5,2013,8,12
2013-08-13,MelbourneAirport,7.65,15.45,0.4,4.0,10.1,No,No,0.0,N,37.0,54.0,1010.85,3.0,2013,8,13
2013-08-14,MelbourneAirport,10.7,11.100000000000001,0.0,4.0,2.6,No,Yes,2.6,N,49.333333333333336,69.0,1004.7,7.0,2013,8,14
2013-08-15,MelbourneAirport,8.2,15.65,2.6,3.0,7.8,Yes,No,0.0,N,33.333333333333336,60.5,1019.6500000000001,3.5,2013,8,15
2013-08-16,MelbourneAirport,8.0,15.399999999999999,0.0,4.4,8.0,No,No,1.0,N,63.0,58.5,1009.9,3.5,2013,8,16
2013-08-17,MelbourneAirport,8.45,14.1,1.0,4.8,6.3,No,No,0.4,N,36.333333333333336,55.5,1007.25,5.0,2013,8,17
2013-08-18,MelbourneAirport,10.55,16.65,0.4,4.0,6.9,No,No,0.0,NNW,52.333333333333336,59.0,1004.05,4.5,2013,8,18
2013-08-19,MelbourneAirport,7.4,10.649999999999999,0.0,4.8,8.3,No,No,0.0,NW,39.0,53.0,1010.15,5.0,2013,8,19
2013-08-20,MelbourneAirport,5.65,11.2,0.0,3.4,6.7,No,No,1.0,WSW,37.666666666666664,65.5,1015.65,5.5,2013,8,20
2013-08-21,MelbourneAirport,6.25,13.2,1.0,2.0,7.2,No,No,0.0,NNW,31.666666666666668,60.0,1013.9,4.5,2013,8,21
2013-08-22,MelbourneAirport,9.45,14.6,0.0,2.8,3.8,No,No,0.6,NNW,31.666666666666668,56.5,1008.1,6.5,2013,8,22
2013-08-23,MelbourneAirport,10.8,14.2,0.6,3.0,0.2,No,No,0.0,W,43.0,73.0,1009.9,7.5,2013,8,23
2013-08-24,MelbourneAirport,10.75,15.350000000000001,0.0,2.0,1.7,No,No,0.0,N,21.0,69.0,1022.55,7.0,2013,8,24
2013-08-25,MelbourneAirport,11.75,16.5,0.0,1.6,3.2,No,No,0.0,NNW,23.0,51.5,1023.3499999999999,5.0,2013,8,25
2013-08-26,MelbourneAirport,10.2,18.15,0.0,2.8,6.9,No,No,0.0,N,26.666666666666668,60.0,1023.2,6.5,2013,8,26
2013-08-27,MelbourneAirport,11.25,19.1,0.0,3.0,8.1,No,No,0.0,N,38.666666666666664,62.5,1018.8499999999999,7.0,2013,8,27
2013-08-28,MelbourneAirport,12.15,21.15,0.0,3.8,7.4,No,No,0.0,ENE,27.666666666666668,59.0,1017.65,6.0,2013,8,28
2013-08-29,MelbourneAirport,12.9,21.9,0.0,4.0,3.4,No,Yes,3.0,N,51.333333333333336,50.5,1008.7,7.0,2013,8,29
2013-08-30,MelbourneAirport,14.0,18.25,3.0,6.6,3.8,Yes,No,1.0,NNW,35.333333333333336,58.0,1011.75,6.0,2013,8,30
2013-08-31,MelbourneAirport,11.2,21.2,1.0,3.2,9.9,No,No,0.0,N,37.0,60.0,1019.05,1.0,2013,8,31
2013-09-01,MelbourneAirport,15.3,21.6,0.0,6.4,10.2,No,No,0.0,N,54.333333333333336,46.0,1023.0,5.0,2013,9,1
2013-09-02,MelbourneAirport,12.9,20.5,0.0,6.6,10.3,No,No,0.0,N,23.333333333333332,69.5,1030.35,1.0,2013,9,2
2013-09-03,MelbourneAirport,12.149999999999999,24.35,0.0,2.4,9.1,No,No,0.0,N,18.333333333333332,63.0,1030.4499999999998,4.0,2013,9,3
2013-09-04,MelbourneAirport,16.55,22.85,0.0,4.0,4.9,No,No,0.0,N,56.666666666666664,53.0,1023.85,6.0,2013,9,4
2013-09-05,MelbourneAirport,17.4,16.3,0.0,8.2,0.0,No,Yes,2.2,N,37.333333333333336,78.5,1023.75,8.0,2013,9,5
2013-09-06,MelbourneAirport,11.0,14.1,2.2,0.0,0.0,Yes,No,0.0,N,15.666666666666666,74.5,1026.25,7.5,2013,9,6
2013-09-07,MelbourneAirport,9.399999999999999,16.049999999999997,0.0,2.2,5.8,No,No,0.0,SSW,31.333333333333332,71.5,1025.0,7.0,2013,9,7
2013-09-08,MelbourneAirport,8.45,17.05,0.0,1.8,8.3,No,No,0.2,N,19.666666666666668,66.0,1026.2,4.5,2013,9,8
2013-09-09,MelbourneAirport,13.45,21.35,0.2,5.2,4.7,No,No,0.0,N,62.333333333333336,41.5,1007.6500000000001,6.0,2013,9,9
2013-09-10,MelbourneAirport,10.5,15.4,0.0,8.0,5.5,No,No,0.0,WSW,38.333333333333336,59.0,1007.4,7.0,2013,9,10
2013-09-11,MelbourneAirport,9.5,15.4,0.0,3.4,6.4,No,No,0.6,W,35.666666666666664,46.5,1011.2,4.0,2013,9,11
2013-09-12,MelbourneAirport,7.45,12.9,0.6,3.8,8.4,No,No,0.2,S,30.0,63.5,1017.75,4.0,2013,9,12
2013-09-13,MelbourneAirport,3.8499999999999996,14.6,0.2,3.0,2.4,No,No,0.0,N,32.0,47.5,1016.3,7.0,2013,9,13
2013-09-14,MelbourneAirport,9.75,17.0,0.0,2.6,3.0,No,No,0.0,N,11.0,54.5,1014.3499999999999,7.0,2013,9,14
2013-09-15,MelbourneAirport,11.95,20.700000000000003,0.0,1.6,8.3,No,Yes,1.6,N,30.666666666666668,53.5,1014.75,6.0,2013,9,15
2013-09-16,MelbourneAirport,13.25,15.15,1.6,5.6,0.8,Yes,Yes,29.6,N,34.0,79.5,1006.55,7.0,2013,9,16
2013-09-17,MelbourneAirport,10.3,18.6,29.6,3.4,4.2,Yes,No,0.0,SSE,14.0,77.0,1002.3,6.0,2013,9,17
2013-09-18,MelbourneAirport,12.899999999999999,16.200000000000003,0.0,1.0,2.9,No,Yes,8.4,N,38.333333333333336,76.5,998.2,7.0,2013,9,18
2013-09-19,MelbourneAirport,10.149999999999999,15.45,8.4,4.4,2.0,Yes,No,0.2,W,33.333333333333336,61.5,1006.05,7.0,2013,9,19
2013-09-20,MelbourneAirport,10.2,15.85,0.2,2.8,3.7,No,Yes,1.2,WSW,37.333333333333336,72.0,1009.05,7.0,2013,9,20
2013-09-21,MelbourneAirport,8.45,18.6,1.2,2.8,7.8,Yes,Yes,1.8,N,27.666666666666668,61.0,1014.05,7.0,2013,9,21
2013-09-22,MelbourneAirport,11.95,20.95,1.8,4.4,8.9,Yes,No,0.0,N,32.666666666666664,59.5,1010.85,4.5,2013,9,22
2013-09-23,MelbourneAirport,11.850000000000001,21.25,0.0,3.2,6.2,No,No,0.0,N,56.666666666666664,54.5,1004.0999999999999,4.5,2013,9,23
2013-09-24,MelbourneAirport,14.3,22.6,0.0,7.6,8.9,No,No,0.0,N,34.0,39.0,1002.9,6.5,2013,9,24
2013-09-25,MelbourneAirport,17.3,22.1,0.0,6.4,10.1,No,Yes,18.6,N,35.333333333333336,39.0,1004.8,2.5,2013,9,25
2013-09-26,MelbourneAirport,11.55,14.45,18.6,8.4,8.3,Yes,No,0.2,W,61.0,45.0,1007.5,6.0,2013,9,26
2013-09-27,MelbourneAirport,8.45,19.05,0.2,4.2,10.6,No,Yes,1.2,N,45.0,48.0,1014.3,4.0,2013,9,27
2013-09-28,MelbourneAirport,9.35,13.75,1.2,5.2,6.2,Yes,No,0.0,SW,46.333333333333336,57.0,1011.35,7.0,2013,9,28
2013-09-29,MelbourneAirport,9.25,20.7,0.0,4.2,9.3,No,No,0.0,N,48.0,51.0,1013.2,7.0,2013,9,29
2013-09-30,MelbourneAirport,14.75,22.1,0.0,8.4,0.6,No,Yes,3.2,N,59.666666666666664,45.0,1004.5,7.0,2013,9,30
2013-10-01,MelbourneAirport,11.600000000000001,14.4,3.2,5.0,8.3,Yes,No,0.0,WSW,57.333333333333336,59.5,1004.4,4.0,2013,10,1
2013-10-02,MelbourneAirport,9.25,15.549999999999999,0.0,5.6,4.7,No,Yes,1.6,NNW,52.0,70.5,1003.7,7.0,2013,10,2
2013-10-03,MelbourneAirport,8.600000000000001,13.7,1.6,4.6,8.2,Yes,No,0.0,S,34.0,60.5,1019.75,6.0,2013,10,3
2013-10-04,MelbourneAirport,8.35,20.0,0.0,3.2,11.2,No,No,0.0,N,33.333333333333336,49.5,1020.0999999999999,4.5,2013,10,4
2013-10-05,MelbourneAirport,12.4,24.65,0.0,7.4,5.8,No,No,0.0,N,57.666666666666664,43.0,1008.6,4.0,2013,10,5
2013-10-06,MelbourneAirport,12.55,16.5,0.0,3.8,3.2,No,Yes,3.2,SW,27.666666666666668,62.5,1008.7,7.0,2013,10,6
2013-10-07,MelbourneAirport,7.5,16.4,3.2,3.4,7.5,Yes,No,0.2,SSW,18.666666666666668,64.0,1014.3499999999999,4.5,2013,10,7
2013-10-08,MelbourneAirport,10.8,19.8,0.2,3.0,10.3,No,No,0.0,S,17.333333333333332,60.5,1017.25,1.0,2013,10,8
2013-10-09,MelbourneAirport,13.25,24.55,0.0,6.6,8.0,No,No,0.0,N,61.0,47.0,1010.4000000000001,5.5,2013,10,9
2013-10-10,MelbourneAirport,14.55,15.100000000000001,0.0,10.2,0.9,No,Yes,4.6,N,24.0,85.5,1005.6,7.5,2013,10,10
2013-10-11,MelbourneAirport,9.8,19.1,4.6,0.8,10.3,Yes,No,0.0,W,30.333333333333332,50.5,1015.3,3.5,2013,10,11
2013-10-12,MelbourneAirport,11.399999999999999,24.0,0.0,4.8,12.2,No,No,0.0,N,41.0,44.5,1010.0999999999999,0.5,2013,10,12
2013-10-13,MelbourneAirport,10.8,15.95,0.0,8.4,2.9,No,Yes,2.2,SSW,36.0,66.0,1003.15,6.5,2013,10,13
2013-10-14,MelbourneAirport,7.2,12.45,2.2,2.6,8.1,Yes,Yes,2.2,WSW,29.666666666666668,75.5,1019.55,6.0,2013,10,14
2013-10-15,MelbourneAirport,9.1,17.8,2.2,2.8,11.8,Yes,No,0.0,NNW,31.666666666666668,51.5,1020.0999999999999,3.5,2013,10,15
2013-10-16,MelbourneAirport,11.899999999999999,26.5,0.0,6.6,5.3,No,Yes,1.6,NNW,58.666666666666664,29.5,1005.75,7.0,2013,10,16
2013-10-17,MelbourneAirport,10.25,13.4,1.6,9.0,10.8,Yes,No,0.8,W,59.666666666666664,49.5,1008.55,2.0,2013,10,17
2013-10-18,MelbourneAirport,7.65,20.549999999999997,0.8,7.6,12.7,No,No,0.0,N,42.0,43.0,1022.65,1.0,2013,10,18
2013-10-19,MelbourneAirport,14.1,24.9,0.0,10.0,12.6,No,No,0.0,N,45.0,24.5,1021.35,2.0,2013,10,19
2013-10-20,MelbourneAirport,17.4,31.450000000000003,0.0,11.2,7.8,No,No,0.0,N,51.333333333333336,22.5,1011.5,5.5,2013,10,20
2013-10-21,MelbourneAirport,13.5,15.45,0.0,9.6,0.0,No,No,0.2,SSW,29.0,90.0,1015.3,8.0,2013,10,21
2013-10-22,MelbourneAirport,11.5,15.7,0.2,1.2,0.0,No,Yes,15.4,ENE,18.0,85.5,1011.4000000000001,8.0,2013,10,22
2013-10-23,MelbourneAirport,11.6,13.7,15.4,2.4,3.2,Yes,Yes,4.0,SSW,42.666666666666664,95.0,1009.1,7.5,2013,10,23
2013-10-24,MelbourneAirport,7.0,13.75,4.0,2.4,9.5,Yes,No,0.2,SW,46.0,55.5,1019.45,3.5,2013,10,24
2013-10-25,MelbourneAirport,7.55,14.8,0.2,3.4,3.6,No,No,1.0,WNW,29.333333333333332,60.5,1023.45,7.0,2013,10,25
2013-10-26,MelbourneAirport,9.399999999999999,16.049999999999997,1.0,3.2,3.9,No,No,0.0,WSW,27.333333333333332,59.5,1024.1,7.0,2013,10,26
2013-10-27,MelbourneAirport,9.25,16.25,0.0,2.8,3.6,No,No,0.0,SSE,14.0,63.5,1023.55,7.0,2013,10,27
2013-10-28,MelbourneAirport,10.45,17.25,0.0,3.8,3.6,No,Yes,2.0,S,16.0,78.5,1014.65,7.0,2013,10,28
2013-10-29,MelbourneAirport,10.8,15.25,2.0,2.4,5.7,Yes,No,0.0,S,36.0,62.0,1018.05,6.0,2013,10,29
2013-10-30,MelbourneAirport,11.05,16.950000000000003,0.0,3.8,2.3,No,No,0.2,SW,23.666666666666668,55.5,1021.8499999999999,6.5,2013,10,30
2013-10-31,MelbourneAirport,10.399999999999999,16.5,0.2,3.0,6.9,No,No,0.0,S,23.666666666666668,68.0,1024.0,4.0,2013,10,31
2013-11-01,MelbourneAirport,9.4,23.2,0.0,4.6,11.1,No,No,0.0,ESE,15.333333333333334,55.5,1020.1,6.0,2013,11,1
2013-11-02,MelbourneAirport,14.1,26.5,0.0,4.6,11.4,No,No,0.4,S,19.0,41.0,1014.6,2.0,2013,11,2
2013-11-03,MelbourneAirport,12.1,14.399999999999999,0.4,6.8,9.0,No,Yes,2.8,SW,43.666666666666664,66.0,1019.35,7.0,2013,11,3
2013-11-04,MelbourneAirport,9.35,16.049999999999997,2.8,4.8,12.0,Yes,No,0.0,S,31.333333333333332,51.5,1029.15,4.0,2013,11,4
2013-11-05,MelbourneAirport,8.75,24.5,0.0,5.6,12.4,No,No,0.0,E,18.333333333333332,50.0,1025.6,1.0,2013,11,5
2013-11-06,MelbourneAirport,15.149999999999999,29.3,0.0,8.0,11.2,No,No,0.0,N,41.666666666666664,24.0,1016.3,0.0,2013,11,6
2013-11-07,MelbourneAirport,19.4,20.950000000000003,0.0,14.2,0.4,No,No,0.0,N,41.666666666666664,49.0,1010.5999999999999,7.0,2013,11,7
2013-11-08,MelbourneAirport,13.350000000000001,16.75,0.0,3.6,0.9,No,Yes,2.8,ENE,27.666666666666668,91.0,1006.1500000000001,7.5,2013,11,8
2013-11-09,MelbourneAirport,10.7,14.399999999999999,2.8,1.8,4.2,Yes,Yes,8.4,S,36.666666666666664,62.5,1015.9000000000001,6.5,2013,11,9
2013-11-10,MelbourneAirport,8.45,15.45,8.4,3.4,6.9,Yes,No,0.0,S,31.0,72.5,1021.95,7.0,2013,11,10
2013-11-11,MelbourneAirport,9.5,17.25,0.0,5.8,5.3,No,No,1.0,SE,34.0,54.0,1022.5999999999999,5.0,2013,11,11
2013-11-12,MelbourneAirport,12.399999999999999,15.0,1.0,3.8,0.3,No,Yes,20.6,SE,32.333333333333336,82.5,1016.3499999999999,7.5,2013,11,12
2013-11-13,MelbourneAirport,9.9,13.05,20.6,3.6,0.0,Yes,Yes,5.2,W,34.0,87.0,1013.6,8.0,2013,11,13
2013-11-14,MelbourneAirport,11.45,16.15,5.2,2.6,3.1,Yes,No,0.0,SSW,29.333333333333332,64.0,1017.55,7.0,2013,11,14
2013-11-15,MelbourneAirport,10.7,17.45,0.0,3.4,7.6,No,No,0.0,S,29.666666666666668,62.0,1019.65,6.0,2013,11,15
2013-11-16,MelbourneAirport,10.3,17.4,0.0,4.4,3.6,No,No,0.0,S,26.666666666666668,65.0,1018.75,6.0,2013,11,16
2013-11-17,MelbourneAirport,10.25,19.35,0.0,4.2,13.1,No,No,0.0,SSE,21.666666666666668,68.5,1018.85,3.0,2013,11,17
2013-11-18,MelbourneAirport,12.149999999999999,26.15,0.0,4.6,11.4,No,No,0.0,N,17.666666666666668,57.0,1014.05,1.0,2013,11,18
2013-11-19,MelbourneAirport,17.85,29.950000000000003,0.0,8.0,12.2,No,No,0.0,N,41.333333333333336,30.0,1007.85,7.0,2013,11,19
2013-11-20,MelbourneAirport,13.6,16.549999999999997,0.0,8.4,0.5,No,No,0.2,S,29.666666666666668,66.5,1011.8499999999999,8.0,2013,11,20
2013-11-21,MelbourneAirport,13.0,23.450000000000003,0.2,3.4,10.3,No,No,0.0,NW,27.0,55.0,1007.65,5.0,2013,11,21
2013-11-22,MelbourneAirport,13.100000000000001,20.8,0.0,6.2,9.5,No,No,0.0,SW,28.0,55.0,1008.0,5.5,2013,11,22
2013-11-23,MelbourneAirport,11.95,16.95,0.0,5.4,5.3,No,Yes,5.8,WSW,32.333333333333336,76.5,1007.05,7.0,2013,11,23
2013-11-24,MelbourneAirport,11.3,18.049999999999997,5.8,4.4,4.8,Yes,No,0.2,S,34.0,77.0,1010.65,7.0,2013,11,24
2013-11-25,MelbourneAirport,13.4,21.45,0.2,3.8,12.0,No,No,0.0,SSE,27.666666666666668,55.0,1013.8,4.0,2013,11,25
2013-11-26,MelbourneAirport,13.649999999999999,27.35,0.0,6.8,10.8,No,No,0.0,N,27.666666666666668,36.0,1014.1,7.0,2013,11,26
2013-11-27,MelbourneAirport,18.15,31.849999999999998,0.0,6.6,9.5,No,No,0.0,N,29.666666666666668,30.0,1012.6,7.0,2013,11,27
2013-11-28,MelbourneAirport,22.45,21.05,0.0,13.0,0.0,No,Yes,8.4,W,31.333333333333332,49.0,1006.25,7.5,2013,11,28
2013-11-29,MelbourneAirport,11.7,15.3,8.4,2.4,2.4,Yes,No,1.0,SSW,34.0,64.5,1015.3,7.0,2013,11,29
2013-11-30,MelbourneAirport,11.5,19.3,1.0,3.0,10.3,No,No,0.0,SSE,25.333333333333332,61.5,1021.2,4.0,2013,11,30
2013-12-01,MelbourneAirport,13.600000000000001,29.9,0.0,6.6,10.3,No,No,0.0,N,37.333333333333336,35.0,1018.8,7.0,2013,12,1
2013-12-02,MelbourneAirport,22.2,34.9,0.0,12.0,10.1,No,No,0.0,N,43.0,21.0,1014.2,3.0,2013,12,2
2013-12-03,MelbourneAirport,16.049999999999997,24.7,0.0,12.0,7.1,No,Yes,6.0,S,22.333333333333332,64.0,1009.1,3.0,2013,12,3
2013-12-04,MelbourneAirport,18.049999999999997,17.7,6.0,5.6,1.7,Yes,Yes,5.2,SW,31.0,76.5,1001.3499999999999,8.0,2013,12,4
2013-12-05,MelbourneAirport,10.35,12.75,5.2,4.4,4.9,Yes,Yes,14.0,SSW,37.333333333333336,70.0,1002.9,7.0,2013,12,5
2013-12-06,MelbourneAirport,9.35,17.35,14.0,2.0,8.9,Yes,No,0.0,S,26.666666666666668,51.0,1017.55,5.0,2013,12,6
2013-12-07,MelbourneAirport,11.95,24.6,0.0,4.0,12.6,No,No,0.0,N,19.666666666666668,44.0,1019.6500000000001,2.0,2013,12,7
2013-12-08,MelbourneAirport,17.55,26.4,0.0,7.8,2.6,No,No,0.0,N,51.333333333333336,35.0,1009.5,7.0,2013,12,8
2013-12-09,MelbourneAirport,14.75,16.8,0.0,5.8,1.7,No,Yes,7.4,SW,24.0,90.5,1004.95,8.0,2013,12,9
2013-12-10,MelbourneAirport,12.350000000000001,19.35,7.4,4.2,8.9,Yes,No,0.0,W,43.0,43.5,1007.55,5.0,2013,12,10
2013-12-11,MelbourneAirport,13.5,18.299999999999997,0.0,5.8,7.3,No,Yes,2.2,SW,40.0,67.0,1009.55,5.5,2013,12,11
2013-12-12,MelbourneAirport,11.2,23.0,2.2,4.4,12.8,Yes,No,0.0,SE,25.666666666666668,47.0,1011.9,4.5,2013,12,12
2013-12-13,MelbourneAirport,15.05,24.299999999999997,0.0,7.2,5.2,No,No,0.0,WSW,25.333333333333332,54.5,1013.4,7.0,2013,12,13
2013-12-14,MelbourneAirport,12.75,18.65,0.0,5.0,8.9,No,No,0.0,SSE,27.666666666666668,51.0,1019.7,6.5,2013,12,14
2013-12-15,MelbourneAirport,13.05,20.25,0.0,6.2,8.4,No,No,0.0,S,25.666666666666668,59.0,1020.5,6.5,2013,12,15
2013-12-16,MelbourneAirport,14.15,20.6,0.0,5.0,8.9,No,No,0.0,S,21.0,64.5,1020.95,6.5,2013,12,16
2013-12-17,MelbourneAirport,14.2,21.95,0.0,5.8,9.5,No,No,0.0,S,18.333333333333332,67.0,1021.2,4.5,2013,12,17
2013-12-18,MelbourneAirport,13.45,27.85,0.0,5.6,9.8,No,No,0.0,S,18.666666666666668,67.5,1020.65,4.5,2013,12,18
2013-12-19,MelbourneAirport,21.95,38.2,0.0,7.6,11.5,No,No,0.0,N,39.666666666666664,22.5,1012.75,7.0,2013,12,19
2013-12-20,MelbourneAirport,21.05,24.6,0.0,13.2,11.1,No,No,0.0,S,33.333333333333336,57.0,1013.4,4.0,2013,12,20
2013-12-21,MelbourneAirport,14.7,19.75,0.0,8.4,0.0,No,No,0.2,S,20.666666666666668,75.0,1015.05,8.0,2013,12,21
2013-12-22,MelbourneAirport,17.05,27.450000000000003,0.2,1.6,0.0,No,No,0.0,NNW,27.333333333333332,69.5,1007.0,8.0,2013,12,22
2013-12-23,MelbourneAirport,13.4,16.35,0.0,3.4,0.5,No,No,0.8,S,25.333333333333332,85.0,1012.7,8.0,2013,12,23
2013-12-24,MelbourneAirport,11.75,22.0,0.8,2.0,12.4,No,No,0.0,SSE,20.333333333333332,46.0,1018.95,2.5,2013,12,24
2013-12-25,MelbourneAirport,14.15,30.8,0.0,6.8,12.7,No,No,0.0,ENE,22.333333333333332,38.0,1013.1,5.0,2013,12,25
2013-12-26,MelbourneAirport,19.05,27.6,0.0,11.6,9.2,No,No,0.0,N,32.666666666666664,28.5,1009.25,5.0,2013,12,26
2013-12-27,MelbourneAirport,15.1,22.6,0.0,7.6,9.1,No,No,0.0,S,22.333333333333332,63.0,1013.4,6.5,2013,12,27
2013-12-28,MelbourneAirport,17.55,35.650000000000006,0.0,5.4,12.4,No,No,0.0,N,52.333333333333336,27.0,1002.15,3.5,2013,12,28
2013-12-29,MelbourneAirport,12.8,19.4,0.0,14.4,13.2,No,No,0.0,SSE,34.666666666666664,42.5,1017.15,4.0,2013,12,29
2013-12-30,MelbourneAirport,10.8,20.35,0.0,7.4,13.7,No,No,0.0,S,21.0,50.0,1015.7,1.0,2013,12,30
2013-12-31,MelbourneAirport,12.3,23.85,0.0,7.0,13.5,No,No,0.0,ESE,20.333333333333332,48.5,1015.75,4.0,2013,12,31
2014-01-01,MelbourneAirport,17.25,24.05,0.0,10.6,0.0,No,Yes,1.6,N,52.666666666666664,31.5,1007.0,8.0,2014,1,1
2014-01-02,MelbourneAirport,13.95,23.25,1.6,5.8,8.9,Yes,No,0.0,SE,27.333333333333332,53.0,1008.25,7.0,2014,1,2
2014-01-03,MelbourneAirport,15.25,21.9,0.0,6.2,10.5,No,No,0.0,NNE,32.666666666666664,60.0,1003.0999999999999,3.0,2014,1,3
2014-01-04,MelbourneAirport,12.8,19.9,0.0,7.8,3.8,No,No,0.0,W,36.333333333333336,49.0,1007.1,7.0,2014,1,4
2014-01-05,MelbourneAirport,13.05,25.7,0.0,5.8,12.0,No,No,0.4,NNW,50.0,36.0,1004.25,2.5,2014,1,5
2014-01-06,MelbourneAirport,12.899999999999999,19.1,0.4,11.2,5.3,No,No,0.0,SW,42.333333333333336,40.5,1016.55,6.5,2014,1,6
2014-01-07,MelbourneAirport,12.6,17.75,0.0,6.6,7.0,No,No,0.0,S,39.0,53.0,1023.55,7.0,2014,1,7
2014-01-08,MelbourneAirport,11.0,26.25,0.0,5.0,12.5,No,No,0.0,SE,26.0,47.5,1020.6500000000001,5.0,2014,1,8
2014-01-09,MelbourneAirport,15.350000000000001,32.1,0.0,8.0,11.3,No,No,0.0,N,27.333333333333332,43.5,1018.5,3.5,2014,1,9
2014-01-10,MelbourneAirport,21.200000000000003,34.15,0.0,12.8,10.8,No,No,0.0,N,43.333333333333336,34.5,1016.75,3.0,2014,1,10
2014-01-11,MelbourneAirport,17.15,22.25,0.0,12.2,6.7,No,No,0.0,S,21.666666666666668,67.5,1019.2,5.0,2014,1,11
2014-01-12,MelbourneAirport,15.850000000000001,24.0,0.0,5.4,8.5,No,No,0.0,S,24.333333333333332,55.5,1021.2,4.0,2014,1,12
2014-01-13,MelbourneAirport,14.7,33.15,0.0,6.4,11.6,No,No,0.0,SSE,19.0,55.0,1016.3499999999999,0.5,2014,1,13
2014-01-14,MelbourneAirport,24.35,42.6,0.0,10.2,12.4,No,No,0.0,N,51.666666666666664,18.5,1012.0,0.5,2014,1,14
2014-01-15,MelbourneAirport,31.5,42.15,0.0,22.8,8.6,No,No,0.0,WNW,35.666666666666664,18.0,1014.05,6.5,2014,1,15
2014-01-16,MelbourneAirport,28.9,42.55,0.0,13.0,9.1,No,No,0.0,N,23.0,19.0,1013.35,3.0,2014,1,16
2014-01-17,MelbourneAirport,29.35,43.25,0.0,17.4,10.2,No,No,0.0,N,43.0,10.0,1007.45,1.0,2014,1,17
2014-01-18,MelbourneAirport,20.8,24.1,0.0,16.0,3.4,No,No,0.0,S,28.333333333333332,64.0,1012.95,7.0,2014,1,18
2014-01-19,MelbourneAirport,15.85,22.3,0.0,6.6,8.9,No,No,0.0,S,34.0,52.0,1013.75,5.5,2014,1,19
2014-01-20,MelbourneAirport,17.45,23.95,0.0,7.8,4.7,No,No,0.0,S,33.666666666666664,62.5,1011.0,5.5,2014,1,20
2014-01-21,MelbourneAirport,15.9,21.700000000000003,0.0,7.4,6.3,No,No,0.2,SSE,30.666666666666668,56.0,1013.35,6.5,2014,1,21
2014-01-22,MelbourneAirport,15.25,22.9,0.2,7.2,11.5,No,No,0.0,SSE,32.0,47.5,1020.65,3.0,2014,1,22
2014-01-23,MelbourneAirport,13.15,32.55,0.0,7.4,12.5,No,Yes,1.8,N,27.0,47.0,1017.15,0.5,2014,1,23
2014-01-24,MelbourneAirport,17.25,22.200000000000003,1.8,8.4,4.1,Yes,Yes,4.4,S,26.666666666666668,77.5,1009.6,6.5,2014,1,24
2014-01-25,MelbourneAirport,14.15,19.5,4.4,4.8,9.2,Yes,No,0.0,S,32.666666666666664,46.5,1019.7,6.5,2014,1,25
2014-01-26,MelbourneAirport,12.55,27.1,0.0,6.8,13.5,No,No,0.0,SSE,21.333333333333332,45.0,1021.55,0.5,2014,1,26
2014-01-27,MelbourneAirport,19.6,34.95,0.0,8.0,13.4,No,No,0.0,N,49.0,30.0,1017.0999999999999,1.0,2014,1,27
